age,workclass,education-num,occupation,race,sex,native-country,marital-status
48, Private,11, Craft-repair, White, Male, United-States, Married-civ-spouse
48, Private,10, Handlers-cleaners, White, Male, United-States, Divorced
44, Private,9, Adm-clerical, Black, Female, United-States, Divorced
55, Self-emp-not-inc,13, Exec-managerial, White, Female, United-States, Married-civ-spouse
33, Self-emp-not-inc,9, Craft-repair, White, Male, United-States, Married-civ-spouse
18, Private,8, Handlers-cleaners, White, Male, United-States, Never-married
24, Private,13, Adm-clerical, White, Male, United-States, Never-married
32, Local-gov,12, Protective-serv, White, Male, England, Married-civ-spouse
24, State-gov,13, Prof-specialty, White, Female, United-States, Never-married
44, Self-emp-inc,13, Exec-managerial, White, Male, United-States, Married-civ-spouse
27, Private,13, Adm-clerical, White, Male, United-States, Married-civ-spouse
39, Private,12, Tech-support, White, Male, France, Married-civ-spouse
26, Local-gov,6, Other-service, White, Male, United-States, Married-civ-spouse
34, Private,14, Exec-managerial, White, Male, United-States, Married-civ-spouse
38, Private,14, Prof-specialty, White, Male, United-States, Married-civ-spouse
41, State-gov,14, Prof-specialty, White, Male, United-States, Married-civ-spouse
32, Self-emp-inc,9, Sales, White, Male, United-States, Married-civ-spouse
56, Local-gov,14, Exec-managerial, Black, Male, United-States, Married-civ-spouse
59, Private,13, Exec-managerial, White, Male, United-States, Married-civ-spouse
44, Private,10, Sales, White, Male, United-States, Married-civ-spouse
35, Private,13, Sales, Asian-Pac-Islander, Male, South, Never-married
52, Private,9, Machine-op-inspct, Other, Male, Columbia, Married-civ-spouse
30, Private,10, Prof-specialty, White, Male, United-States, Never-married
23, Private,13, Sales, White, Male, United-States, Married-civ-spouse
43, Private,9, Adm-clerical, White, Female, United-States, Never-married
61, Private,9, Exec-managerial, White, Male, United-States, Married-civ-spouse
38, Private,9, Adm-clerical, White, Female, United-States, Never-married
68, Private,6, Sales, White, Male, United-States, Married-civ-spouse
41, Private,14, Exec-managerial, White, Male, United-States, Never-married
42, Self-emp-not-inc,10, Prof-specialty, White, Male, United-States, Never-married
19, Private,9, Other-service, White, Female, United-States, Divorced
31, Private,7, Handlers-cleaners, Asian-Pac-Islander, Male, India, Married-spouse-absent
40, Self-emp-inc,12, Craft-repair, White, Male, United-States, Married-civ-spouse
32, Private,13, Tech-support, Asian-Pac-Islander, Female, Philippines, Never-married
51, Self-emp-inc,9, Exec-managerial, White, Male, United-States, Divorced
44, Local-gov,13, Prof-specialty, White, Male, United-States, Married-civ-spouse
23, Private,13, Sales, White, Female, England, Never-married
44, Private,13, Prof-specialty, White, Female, United-States, Never-married
24, Private,9, Farming-fishing, White, Male, United-States, Married-civ-spouse
34, Private,9, Sales, White, Male, United-States, Married-civ-spouse
61, Private,14, Prof-specialty, Asian-Pac-Islander, Male, India, Married-civ-spouse
30, Local-gov,13, Exec-managerial, White, Male, United-States, Never-married
45, Private,13, Craft-repair, White, Male, United-States, Never-married
22, Private,11, Adm-clerical, White, Female, United-States, Never-married
49, Private,10, Other-service, White, Male, United-States, Married-civ-spouse
39, Private,12, Adm-clerical, White, Female, United-States, Widowed
34, Private,10, Adm-clerical, White, Female, United-States, Never-married
52, Local-gov,10, Exec-managerial, White, Male, United-States, Married-civ-spouse
24, Private,11, Adm-clerical, White, Female, United-States, Never-married
38, Private,13, Prof-specialty, White, Male, United-States, Married-civ-spouse
19, Private,7, Machine-op-inspct, White, Male, United-States, Never-married
24, Private,9, Other-service, White, Female, United-States, Never-married
25, Private,12, Other-service, White, Male, United-States, Never-married
71, Private,4, Transport-moving, White, Male, United-States, Widowed
27, Private,9, Prof-specialty, Black, Female, United-States, Married-civ-spouse
28, Private,11, Tech-support, Black, Female, United-States, Never-married
54, Private,11, Protective-serv, Black, Male, Jamaica, Married-civ-spouse
18, Private,7, Sales, Black, Female, United-States, Never-married
49, Private,9, Other-service, Black, Male, United-States, Married-civ-spouse
36, Private,9, Other-service, White, Female, United-States, Married-spouse-absent
57, Private,9, Transport-moving, White, Male, United-States, Widowed
56, Federal-gov,14, Exec-managerial, White, Male, Portugal, Married-civ-spouse
17, Private,6, Other-service, White, Male, United-States, Never-married
30, Private,9, Exec-managerial, White, Male, United-States, Married-civ-spouse
41, Private,6, Sales, White, Female, United-States, Never-married
26, Private,9, Handlers-cleaners, White, Male, United-States, Never-married
61, Private,6, Craft-repair, White, Male, United-States, Married-civ-spouse
24, Private,9, Machine-op-inspct, White, Male, United-States, Never-married
44, Private,7, Other-service, White, Female, United-States, Never-married
38, State-gov,14, Prof-specialty, White, Female, United-States, Never-married
25, Private,13, Sales, White, Male, United-States, Never-married
34, Private,9, Sales, White, Male, United-States, Married-civ-spouse
38, Private,10, Transport-moving, White, Male, United-States, Never-married
42, Private,9, Craft-repair, White, Male, United-States, Married-civ-spouse
48, Private,4, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
38, Private,14, Prof-specialty, White, Male, United-States, Married-civ-spouse
52, Private,9, Craft-repair, White, Male, United-States, Married-civ-spouse
55, State-gov,11, Prof-specialty, White, Female, United-States, Widowed
41, Self-emp-not-inc,9, Farming-fishing, White, Male, United-States, Divorced
45, Private,3, Machine-op-inspct, White, Female, United-States, Never-married
49, Private,4, Machine-op-inspct, Asian-Pac-Islander, Male, Laos, Never-married
19, Private,10, Other-service, White, Male, United-States, Never-married
39, Private,13, Adm-clerical, White, Male, United-States, Married-civ-spouse
43, Private,10, Other-service, White, Male, United-States, Never-married
42, Private,10, Exec-managerial, White, Male, United-States, Married-civ-spouse
17, Private,7, Handlers-cleaners, White, Male, United-States, Never-married
30, Private,12, Prof-specialty, Black, Female, United-States, Never-married
61, Local-gov,14, Prof-specialty, White, Female, United-States, Divorced
48, Private,14, Exec-managerial, White, Male, United-States, Married-civ-spouse
57, Private,9, Transport-moving, White, Male, United-States, Married-civ-spouse
27, Private,3, Handlers-cleaners, White, Male, Mexico, Married-civ-spouse
24, Private,9, Sales, White, Male, United-States, Married-civ-spouse
41, Private,8, Transport-moving, White, Male, United-States, Divorced
42, Private,9, Transport-moving, White, Male, United-States, Widowed
34, Private,13, Prof-specialty, White, Female, United-States, Never-married
47, Private,9, Exec-managerial, White, Female, United-States, Divorced
50, Private,9, Adm-clerical, White, Male, United-States, Never-married
30, Private,9, Craft-repair, White, Male, United-States, Never-married
38, Private,13, Craft-repair, White, Male, United-States, Married-civ-spouse
31, Private,9, Prof-specialty, White, Male, United-States, Married-civ-spouse
44, Private,10, Adm-clerical, White, Female, United-States, Married-civ-spouse
34, Private,10, Craft-repair, White, Male, United-States, Married-civ-spouse
52, Private,9, Machine-op-inspct, Black, Male, United-States, Divorced
34, Private,9, Craft-repair, White, Male, United-States, Married-civ-spouse
31, Private,10, Exec-managerial, White, Male, United-States, Married-civ-spouse
68, Private,10, Sales, White, Female, United-States, Divorced
22, Private,9, Adm-clerical, White, Female, Mexico, Never-married
42, Private,13, Exec-managerial, White, Female, United-States, Never-married
37, Private,9, Craft-repair, White, Male, United-States, Married-civ-spouse
36, Self-emp-not-inc,9, Farming-fishing, White, Male, United-States, Married-civ-spouse
38, Private,10, Adm-clerical, White, Female, United-States, Divorced
72, Without-pay,9, Other-service, White, Male, United-States, Married-civ-spouse
40, Private,3, Other-service, White, Male, Mexico, Married-civ-spouse
19, Private,10, Sales, White, Male, United-States, Never-married
55, Private,11, Craft-repair, White, Male, Hungary, Married-civ-spouse
30, Private,12, Craft-repair, White, Male, United-States, Married-civ-spouse
52, Private,13, Adm-clerical, White, Female, United-States, Separated
29, Private,13, Sales, White, Male, United-States, Married-civ-spouse
41, Private,10, Prof-specialty, Black, Male, United-States, Married-civ-spouse
29, Private,13, Adm-clerical, White, Female, United-States, Never-married
24, Private,13, Sales, White, Female, United-States, Never-married
46, Self-emp-not-inc,15, Prof-specialty, White, Male, United-States, Married-civ-spouse
44, Private,9, Exec-managerial, White, Male, United-States, Married-civ-spouse
17, Private,6, Sales, Black, Female, United-States, Never-married
35, Private,11, Other-service, White, Female, United-States, Divorced
38, Private,9, Craft-repair, White, Male, United-States, Divorced
36, Private,5, Handlers-cleaners, White, Male, United-States, Never-married
24, Private,7, Machine-op-inspct, White, Male, United-States, Married-civ-spouse
38, Self-emp-not-inc,13, Farming-fishing, White, Male, United-States, Married-civ-spouse
19, Private,7, Sales, White, Female, Honduras, Never-married
30, Private,9, Transport-moving, White, Male, United-States, Married-civ-spouse
36, Local-gov,11, Transport-moving, Amer-Indian-Eskimo, Male, United-States, Married-civ-spouse
27, Private,10, Craft-repair, White, Male, United-States, Never-married
27, Private,12, Adm-clerical, White, Male, United-States, Married-civ-spouse
65, Federal-gov,10, Exec-managerial, Black, Male, United-States, Married-civ-spouse
37, Private,14, Exec-managerial, Black, Female, United-States, Never-married
17, Private,7, Sales, White, Male, United-States, Never-married
57, Private,3, Transport-moving, Black, Male, United-States, Married-civ-spouse
54, Self-emp-not-inc,14, Prof-specialty, White, Female, United-States, Divorced
21, Private,10, Other-service, White, Female, United-States, Never-married
43, Private,9, Handlers-cleaners, White, Male, United-States, Separated
50, Private,9, Craft-repair, White, Male, United-States, Married-civ-spouse
38, Private,7, Handlers-cleaners, White, Male, United-States, Married-civ-spouse
31, Private,9, Prof-specialty, White, Male, United-States, Married-civ-spouse
41, Private,15, Prof-specialty, White, Female, United-States, Divorced
20, Private,10, Prof-specialty, White, Female, United-States, Never-married
28, Private,13, Adm-clerical, White, Female, United-States, Married-civ-spouse
62, Private,5, Other-service, White, Male, United-States, Married-civ-spouse
41, Private,8, Machine-op-inspct, Black, Female, United-States, Divorced
37, Private,9, Craft-repair, White, Male, United-States, Married-civ-spouse
53, Self-emp-not-inc,10, Farming-fishing, White, Male, United-States, Married-civ-spouse
28, Private,13, Sales, White, Male, United-States, Married-civ-spouse
23, Private,14, Prof-specialty, White, Female, United-States, Never-married
46, Self-emp-not-inc,9, Farming-fishing, White, Male, United-States, Married-civ-spouse
28, Private,9, Sales, White, Female, United-States, Never-married
50, Private,6, Adm-clerical, White, Female, United-States, Separated
19, Private,10, Craft-repair, White, Male, Mexico, Never-married
84, Private,4, Prof-specialty, Black, Male, United-States, Married-civ-spouse
48, Self-emp-not-inc,15, Prof-specialty, White, Male, United-States, Married-civ-spouse
61, Self-emp-not-inc,9, Adm-clerical, White, Female, United-States, Widowed
44, Private,10, Craft-repair, White, Male, United-States, Divorced
32, Private,9, Handlers-cleaners, Asian-Pac-Islander, Female, South, Separated
25, Private,10, Adm-clerical, White, Male, United-States, Never-married
47, State-gov,10, Adm-clerical, White, Female, United-States, Divorced
19, Private,10, Sales, White, Female, United-States, Never-married
